timestamp,conso_serveur_kw,conso_securite_kw,conso_eclairage_kw,conso_climatisation_kw,conso_imprimante_kw,conso_totale_kw,production_solaire_kw,heure,jour_semaine,lag_1h,lag_2h,lag_24h
2026-08-14 15:30:00,0.499,0.093,0.041,2.036,0.025,2.695,2.442,15,4,3.578,3.765,2.808
2026-08-14 15:45:00,0.516,0.109,0.02,2.053,0.023,2.721,2.291,15,4,3.138,3.036,3.059
2026-08-14 16:00:00,0.528,0.089,0.002,1.969,0.024,2.612,2.163,16,4,2.904,3.08,2.731
2026-08-14 16:15:00,0.511,0.109,0.028,2.055,0.033,2.736,1.892,16,4,2.976,3.525,2.574
2026-08-14 16:30:00,0.5,0.102,0.041,1.739,0.023,2.405,1.398,16,4,2.695,3.578,2.363
2026-08-14 16:45:00,0.474,0.106,0.065,1.422,0.366,2.433,1.316,16,4,2.721,3.138,2.291
2026-08-14 17:00:00,0.479,0.088,0.047,1.316,0.029,1.96,1.115,17,4,2.612,2.904,2.148
2026-08-14 17:15:00,0.494,0.091,0.109,1.394,0.006,2.094,0.847,17,4,2.736,2.976,1.944
2026-08-14 17:30:00,0.488,0.106,0.069,1.327,0.009,1.999,0.462,17,4,2.405,2.695,2.654
2026-08-14 17:45:00,0.496,0.091,0.139,1.182,0.023,1.932,0.555,17,4,2.433,2.721,1.821
2026-08-14 18:00:00,0.501,0.105,0.172,1.045,0.025,1.848,0.0,18,4,1.96,2.612,1.816
2026-08-14 18:15:00,0.511,0.086,0.225,1.033,0.008,1.862,0.0,18,4,2.094,2.736,1.634
2026-08-14 18:30:00,0.499,0.108,0.241,0.758,0.016,1.622,0.023,18,4,1.999,2.405,1.465
2026-08-14 18:45:00,0.51,0.088,0.237,0.803,0.014,1.651,0.212,18,4,1.932,2.433,1.775
2026-08-14 19:00:00,0.501,0.106,0.264,0.46,0.015,1.346,0.0,19,4,1.848,1.96,1.669
2026-08-14 19:15:00,0.46,0.106,0.3,0.45,0.029,1.346,0.0,19,4,1.862,2.094,1.431
2026-08-14 19:30:00,0.481,0.093,0.298,0.285,0.027,1.185,0.108,19,4,1.622,1.999,1.462
2026-08-14 19:45:00,0.497,0.106,0.284,0.371,0.02,1.278,0.0,19,4,1.651,1.932,1.301
2026-08-14 20:00:00,0.476,0.153,0.274,0.334,0.015,1.251,0.0,20,4,1.346,1.848,1.454
2026-08-14 20:15:00,0.512,0.145,0.279,0.297,0.007,1.239,0.057,20,4,1.346,1.862,1.22
2026-08-14 20:30:00,0.531,0.14,0.23,0.245,0.034,1.18,0.027,20,4,1.185,1.622,1.24
2026-08-14 20:45:00,0.524,0.13,0.21,0.106,0.026,0.997,0.103,20,4,1.278,1.651,1.053
2026-08-14 21:00:00,0.496,0.153,0.225,0.145,0.013,1.033,0.129,21,4,1.251,1.346,0.935
2026-08-14 21:15:00,0.53,0.134,0.123,0.0,0.027,0.815,0.031,21,4,1.239,1.346,1.008
2026-08-14 21:30:00,0.503,0.151,0.086,0.246,0.019,1.006,0.029,21,4,1.18,1.185,1.061
2026-08-14 21:45:00,0.493,0.147,0.113,0.059,0.017,0.829,0.021,21,4,0.997,1.278,1.166
2026-08-14 22:00:00,0.488,0.157,0.061,0.023,0.024,0.753,0.049,22,4,1.033,1.251,0.705
2026-08-14 22:15:00,0.494,0.147,0.05,0.216,0.013,0.919,0.006,22,4,0.815,1.239,0.843
2026-08-14 22:30:00,0.492,0.147,0.025,0.0,0.017,0.68,0.0,22,4,1.006,1.18,0.712
2026-08-14 22:45:00,0.503,0.157,0.023,0.0,0.021,0.705,0.12,22,4,0.829,0.997,0.826
2026-08-14 23:00:00,0.503,0.153,0.052,0.0,0.015,0.723,0.152,23,4,0.753,1.033,0.693
2026-08-14 23:15:00,0.5,0.153,0.029,0.015,0.027,0.724,0.0,23,4,0.919,0.815,0.67
2026-08-14 23:30:00,0.509,0.155,0.026,0.06,0.039,0.788,0.001,23,4,0.68,1.006,0.686
2026-08-14 23:45:00,0.524,0.135,0.0,0.087,0.012,0.758,0.0,23,4,0.705,0.829,0.697
